grand_parent_id,dwh_party_id
4a183af0-6672-49e7-b53b-9b8155e6ac88,1472773
79515ecf-95c2-40e1-92b8-a1318cb61793,12717935
71416d6a-a77b-496d-a025-fed8412ea5a4,11879192
08702eab-ff68-4b21-8f55-0b294b0f969b,11367086
d67ff4a2-d5b2-4c3f-98b7-f9692f7bb5ae,5318482
353e0624-40e8-482e-b7d2-bf247649dafe,8069229
70d19d76-e384-4585-8189-0d77f272a7d5,2658268
9185586a-9e22-4151-b2f5-4583b9e13fe4,7281009
fb4f7319-0f8c-45ab-b8f3-6c5b77ff34b7,12802596
74e58f06-8280-4dd3-b8a0-baa0a0033a80,11509633
a8359446-cc5f-429e-8e2a-ae6a497f9042,11928045
673c993c-d234-430e-88c1-199eb3d7ff14,5812473
9185586a-9e22-4151-b2f5-4583b9e13fe4,2347676
30e9c025-a76d-40a0-8faa-5a23bc9f7d90,11519097
ae3ae6a6-ec58-4896-818d-e000a103ff3c,8886177
c72ba0a4-f32d-4735-94bc-6ede12a736d1,10866765
c6cbae45-37f5-4314-83eb-b3fa1e97c0d0,2514197
e6ffd6db-04c1-454d-bf6e-5de2cdbfc31c,13043299
6d9a2f8d-9e0b-4d9a-b5b6-2180266efaba,9000237
2b49df4d-2eb0-42da-9566-7e7f1d4f8a89,9040965
cc3b3f88-f623-4352-901a-a4a3253d8985,12555425
07b5112f-7231-403b-8417-a5a3924f3b33,12596187
9166d301-53d2-4e1d-83b2-41c512c334e6,11815069
2a9aeb84-5222-41b0-8cb7-925bb5f9ace0,10132034
6cdb718e-cdfd-462f-b406-76da96b75219,12551305
a455fa82-9eeb-4f6b-a47f-a6afdf9f3739,12449520
b2098631-4a61-4d86-b16c-7c2895a8d295,9574314
8833c474-583a-471a-8d53-7b1fb128cad1,3996942
e2644f1f-548f-431c-9f64-cc688b989890,1206359
1eb6d1c9-f188-42a6-8681-3676ce84d03b,2628327
c876a5fa-869e-4ba5-b3ee-7fe863680375,12496691
cc3b3f88-f623-4352-901a-a4a3253d8985,11402551
5553da7b-8d13-42d7-a73f-ecaf5c699cfb,4334816
0e4547fc-3ecc-4225-b096-b7d10d9c6460,7871353
3d05bd88-690b-49b2-9b91-627ad569ed27,7986124
49d77e34-9344-436b-8164-94d239d70710,12455269
d966fb7c-66c7-40ee-895c-41cd7b3b462f,12344464
49fc861f-c843-4389-9f0e-539290523dd1,11700612
afa23fc6-afae-4617-b809-048735af921a,3814542
d4954534-986b-4875-ac84-22a15255bd81,7740775
a068e57f-99ce-4b5e-b6d3-97ecb5f14482,2518022
6c6d80a6-a87f-4a09-829c-1722b5932ca0,1727998
2f21e1eb-fe24-4045-b1c8-9100d7093e20,4025836
53433716-1002-40a6-bd04-b8c2fbc8c28d,11006329
6823e802-d30a-49d4-acd0-ad8cc205e735,1299949
a6a3f9ba-6d6e-4014-97b5-eb959a516b4f,2600090
718cd76e-9d6d-4427-acdc-980df5a038cb,9703433
ec9a8937-2469-470e-b21d-440b547559d0,12756036
d42ac8be-ddae-48e9-8ecd-be565f2f71dd,12879413
8fb9325b-a64b-46a9-9bb6-fa2c70cef3cb,12396570
0d02726b-6e84-41c1-b735-c95a81b7d59c,9712207
26f0920c-beb9-45db-8c10-f4a8a0df9e32,4404152
f9e0771d-bc14-4f26-85b5-64d4c611ee33,7600473
fdf1845d-3093-441c-ab26-a6b7492e4edd,12437037
07b5112f-7231-403b-8417-a5a3924f3b33,12446543
91dade4d-af3b-4ea0-a0c5-f0034b8853e1,6201707
c06db85f-64a3-4cd2-94ef-e4ccaa8fa33d,7756060
36d506cb-d730-4e4a-8e85-02dfec71089f,5080501
5f91e14c-f698-4c59-8554-86b9f1bc1e64,9086151
4e8c558c-dd2f-4db8-b5a6-e8755e4bbd04,12542878
dff2629a-af82-4463-a9a7-aef4aa9bce85,12480559
42f9dcf2-93c0-4bd2-9d31-74089f36a9ac,1702539
b12336ca-a451-433e-8ce5-67668ea5e536,1650182
67dd6065-40f1-42d0-bbae-57429280ec2b,11719583
0807bea4-929a-437d-aa9e-28cdb08fb471,3214216
ca964fc8-5244-4f27-adf6-cffc34f4f851,1158456
a02c3dc2-d3dc-4750-a081-9a7dd4bab8d5,11366228
2202da6b-31a7-4004-ab37-e22a4b31f1de,4849927
8a14828a-34cb-44f0-8473-9bfc15c55e5b,4050107
d4954534-986b-4875-ac84-22a15255bd81,1814531
9b87bd2a-dd5b-4398-a0bb-263ec49752d8,5524579
74e58f06-8280-4dd3-b8a0-baa0a0033a80,13098736
03d68198-52ac-4187-a370-8b1bc5cd39b8,11567068
aa82fabd-78e3-44d2-9d52-c8983075a2ae,12176245
557a0555-9aa4-453a-9454-c506a2f2aca3,10393787
0f56ea47-d512-4757-b5f7-65d7c849fde1,12833647
fe211b8b-1190-476a-b321-51eb1b3c1774,11451181
5f0c968c-4090-426a-b5c9-7a99733462e5,7988538
260b3b11-e014-4713-b70a-86fb364c04be,9721659
c7c1d56f-9bff-49fd-9a7d-a60c4bc669be,11199414
8066546a-89d4-4f81-9d70-7e265436771f,4202472
1eb6d1c9-f188-42a6-8681-3676ce84d03b,12116492
575e11c4-c78a-476d-a0d1-36512fdff2e6,3119414
daf889de-2eb3-4357-b27c-250f43df9321,11521282
40ca374f-8038-4ee3-a94a-b474f2d78e0f,13036108
1cffdce5-38c3-443a-857e-79c880ae4422,11829334
d85f86d1-5292-4290-81ee-e773af63522a,8782366
d29eff65-c79a-452f-9eb5-47da03b67cf5,5616537
c6cbae45-37f5-4314-83eb-b3fa1e97c0d0,8227790
f07a0acd-43a1-4f6d-bf9d-b5d7cdd4137c,4604901
adae1ad4-bcd9-4f69-8e06-f21939e89fff,12935057
f84a3f20-7f17-42f1-b5f2-c6f128ec89dc,11143390
b72df87e-1e72-4c77-8d3a-01c9ec5aa862,4420394
4b2d233e-fdf7-4394-886f-1adb1dcd10d8,1380671
20fb434b-cb16-4299-bada-c5c84c0cac46,4198774
ee382129-14c2-4193-b70e-cbceb45612c9,12959267
a932997b-de0c-4965-839e-e1291fed248a,12585892
b72df87e-1e72-4c77-8d3a-01c9ec5aa862,10305013
575e11c4-c78a-476d-a0d1-36512fdff2e6,10371048
46c91ccc-eaa3-4b7a-8c83-c9d9d9b645d0,12781559
0fc3aee7-a742-43e4-93a6-1726ce46fbfc,10879779
d6985280-d702-464e-8c02-a6cd42f893e3,12714069
35ff75b2-9841-47e5-b551-f0a0f0351faa,12457225
6cdb718e-cdfd-462f-b406-76da96b75219,11038054
cc3b3f88-f623-4352-901a-a4a3253d8985,1843825
cc3b3f88-f623-4352-901a-a4a3253d8985,7588374
89b78a97-6cd2-452e-8454-d2b36239b3c1,11643642
daf889de-2eb3-4357-b27c-250f43df9321,8307533
8f24376b-2dea-4d98-86cb-d40d6fe7935a,11879192
2189c0a1-a279-4efd-94fa-fa17d5d6ca9d,11601652
ce8318e8-3fb2-47cc-a1d0-27fa929ae62f,11998737
ed1564d0-be8d-4f7e-8673-1eeb8feca540,12587652
de6dd480-6be8-491f-b19e-be4d7fbac95c,10163826
6d5c7218-1809-4111-a402-c3a1a0576981,9226520
3e6e85bf-02bd-440d-b391-1c59038cf098,9990079
a019f593-a85d-4179-bb59-d13b3d6fecf4,2566411
62e3adb4-7789-4122-9603-384fe4560acd,11566867
c6cbae45-37f5-4314-83eb-b3fa1e97c0d0,1905611
53ce5924-c4d9-4683-9962-9bc4926e9600,3119552
d27fe3ab-378b-43ee-af90-f6eec39ef4b4,12712715
ecc5402e-7902-4861-8f1f-9c7ad8e6f899,8460191
355cbfb2-2ec1-4c71-8594-81226e5eb21a,11114249
db2cdc1c-0964-483e-b74a-7aecd5cd87a3,6071438
8ecf01e5-f93c-4728-9ccc-87310457a7b0,12915069
a48dc812-c448-4838-9740-da822102ea6e,2711170
04034798-8602-4b7f-9863-d461e8d502f5,2230053
56049845-88a5-4317-a2f1-ed8832ee4b8e,1157203
68a3c4eb-23a1-485d-b6f5-4b72c7ca65b3,11488814
77acddbe-a986-4e31-95b3-3d458f2c52db,2489091
46c91ccc-eaa3-4b7a-8c83-c9d9d9b645d0,12903302
ce8318e8-3fb2-47cc-a1d0-27fa929ae62f,1792438
19e995dd-9ae4-4595-ab67-28818065308a,6474302
d29eff65-c79a-452f-9eb5-47da03b67cf5,4477913
bdbdfcaf-229d-4960-9fc6-29c3e2a9b3f2,3871441
abc3c7ac-4775-4d1e-89df-775c59de32b2,4284091
ed1564d0-be8d-4f7e-8673-1eeb8feca540,8016946
79111fc8-292d-4be3-a2c7-a675503c5306,12525085
5d73d581-5ece-4e4c-9796-17210bf2518b,12208821
ecedcd21-b947-438c-ab8d-ae3c4c139b4e,10785446
61c41644-a30b-4a19-8ea1-925653b84ed1,11548322
d27fe3ab-378b-43ee-af90-f6eec39ef4b4,12608681
b5e8ca30-8115-4b32-9987-4a34218f1901,5278993
dc22729e-17ad-4f09-bace-6f453f1db049,7941935
765a788e-0f6d-4b0b-b86a-9b1bdeecd40e,2604260
c0c79959-84f5-4894-9ff3-774d018002df,10944174
81e7863a-3821-4d5c-b134-c80975eb6024,11773613
e81a5f09-c2f1-476e-9bb8-9f2695b80e2f,3263220
3e172c1d-439e-47cd-8996-a70952cd1fd6,12906371
21c3e1bf-935d-44bf-abcc-d8d333a14cda,11218792
846dd6f5-6375-4e58-b86b-fbb2baac2083,6631492
d8d5de1a-95b6-4387-ae7c-b3d5d60bb839,12914028
2115c4c6-fdbe-4d61-9443-164d4fe8d6b2,8620192
495a4ebe-7442-4c0e-90e6-c191a64c4e14,8542364
0807bea4-929a-437d-aa9e-28cdb08fb471,11232492
e55bf31f-85a0-4db6-8e0c-d2cd7d61e8e7,2277874
2a010370-727a-40da-a20f-f60d7967d282,9446263
13dee29b-acef-4dbe-ad42-b4232eb0a75d,2143914
a3b74954-6367-42e5-b9bc-d23ebf925801,3031971
b52a0738-6bd6-4893-97dd-cd1530128c79,9245445
28c1a5e1-4f2b-4be7-84d7-6f905114c451,12749461
3742da20-4b84-4bd9-a50f-a517f3ffcd50,7871174
b7f4186e-fa4b-4a9f-bbc0-3cb2ed92b353,4887620
d5b2b9f5-b3be-4882-ba8b-f2089b822e50,11977265
08702eab-ff68-4b21-8f55-0b294b0f969b,11500052
a6ec02c2-7050-4069-8eb0-cc0394e01d3a,1446850
a3b74954-6367-42e5-b9bc-d23ebf925801,10432187
95b06f9d-d7d6-421c-9244-16c5003f68ba,12895097
0fc3aee7-a742-43e4-93a6-1726ce46fbfc,11240292
6cdb718e-cdfd-462f-b406-76da96b75219,11065367
81b9ce5c-5346-475d-8bfb-85964cb89144,12374646
825b2493-44c1-4543-bb55-b02360d1b533,2749598
e3ca0a19-2663-48ec-96fd-41267fe3e772,12018652
afa23fc6-afae-4617-b809-048735af921a,1989027
5d5ca60e-e8a9-43c4-b801-5d7da23a45b7,12195794
9800501f-083d-42b2-b4e3-1a016cc29701,12563260
ecc5402e-7902-4861-8f1f-9c7ad8e6f899,12598380
db35db8a-756d-4589-a98f-f43ed053a9ee,11231318
5ffbc269-a48b-4fe9-a688-8d6fb5689c50,12198178
8cccb857-8c52-4459-a6fb-bcf4a8aeb6bd,9701176
53433716-1002-40a6-bd04-b8c2fbc8c28d,8441863
0771596e-93a9-43c8-987e-7a3bec231f3c,8781937
ff305f0b-75e6-4d88-b713-78c53499a431,2086999
f1e9a2bb-c777-47b8-a60a-c457a8fe4bc9,8278407
cc3b3f88-f623-4352-901a-a4a3253d8985,2545041
4f0ff3fe-9e34-411e-8d91-3840df96c083,12502347
61c41644-a30b-4a19-8ea1-925653b84ed1,11744781
bbf90f0e-0fbf-4868-a090-fd9637afd9fc,12076231
6cdb718e-cdfd-462f-b406-76da96b75219,3332299
4965601f-db7c-4071-a05b-f5293d60f2b4,12222516
373d006d-79a5-4d8e-8569-b526a6ee2a89,5530751
3500a6ee-179e-44aa-a709-c8acb3471455,12960455
53433716-1002-40a6-bd04-b8c2fbc8c28d,11310682
71dfb309-cde6-450c-83fa-b68af0457515,12412388
a233bd9b-e64e-4a96-adbe-3ddccff90fa9,10940904
ed1f1701-9ec4-4b81-81c2-74cff1b5f681,2713210
6556024f-31e3-4b02-8787-06ab22528ff6,2230053
bc2e3607-2e5a-49e3-8739-1aa65e76a39c,6515310
272857ff-dfcc-450a-91fe-3730c085e4e4,11038054
9d4084e0-d0e8-4ec6-864e-523a943a4ba4,3238435
48f2ef12-bcac-4567-b294-ba7fb28205b3,12883008
c1e7a715-ef5f-4f36-84bb-9d0ffce8a0d4,1706590
62874a57-3912-40fe-b7bc-5ba30f7b614d,8103587
76487521-cd54-4384-affd-9453827e7670,4140019
3d05bd88-690b-49b2-9b91-627ad569ed27,9397096
30e9c025-a76d-40a0-8faa-5a23bc9f7d90,12045028
0e4547fc-3ecc-4225-b096-b7d10d9c6460,11957136
16651dea-19ce-4a8d-a668-51f919e6cee4,9345742
26f4a9d4-68b6-4799-8c1d-b47b82c11385,12773517
cb2a976b-89f7-444d-85da-31f83de8219f,1964233
4b7c420b-a4af-41c9-83d1-43774b4e445b,10757154
d4f65988-86f8-4aa9-8f05-f1713eae5b35,12926259
9b09bd49-ec01-4072-87df-d9097da709a4,8245328
8cccb857-8c52-4459-a6fb-bcf4a8aeb6bd,9291600
c99c8432-1aa7-4352-8090-c1063d057e81,8700544
a8ecfa0e-8fca-45c3-a054-a8a83e8902d2,12108483
e7333d27-e906-4b82-b2ae-e0a18f0180ec,11476512
086fa719-285c-419d-bafe-b8bd9a1f56ee,8299437
6cdb718e-cdfd-462f-b406-76da96b75219,6332167
0efb850d-8b61-4e92-9b26-543969e10d2e,3119782
3c943d6a-1e72-4bf2-89fc-0330e6c18088,1766534
35ff75b2-9841-47e5-b551-f0a0f0351faa,11971055
75b8bccd-cf35-4c7b-8491-cf91685948bb,12646946
6cdb718e-cdfd-462f-b406-76da96b75219,5108809
71888a6b-0cf4-4c69-8b04-a7461cc1adb6,2086999
68a3c4eb-23a1-485d-b6f5-4b72c7ca65b3,6036855
19e995dd-9ae4-4595-ab67-28818065308a,7785998
355cbfb2-2ec1-4c71-8594-81226e5eb21a,12549280
ef16976d-f345-4fb7-af13-327aba30c180,12333558
2c284026-4891-455f-84b9-7c123c310e04,4594003
0e616cbf-ebf9-4715-b456-abaf0fe90165,12010767
f31ef890-6c1f-44cd-86b9-ce904323d56a,4869685
a5bd9c32-00df-4041-a6f0-437f2776de46,3349136
d72164f7-ffcb-4237-b1f3-72ed37b03f03,3322959
eea52728-880c-4e9b-8d35-bf055fb3954b,12580430
7e40e4cf-c94b-4a39-bec1-67b70f797547,11977654
a89bbaac-1770-44a4-a03c-b0d28c77a226,3270712
82e238d5-c045-4a26-9752-d28044620683,9134468
586cfcb4-fb78-4d49-8140-63f77fb839f6,11846045
f93a4c9a-90e9-4481-a134-40ce1db869bd,8941541
fb96138f-feca-4287-bf22-9d0b5c22c87f,12542742
29e3bca4-b8b7-4fc7-8a9d-222501a2fc83,7037455
a6a3f9ba-6d6e-4014-97b5-eb959a516b4f,12486416
d4a1e24a-d4b7-4372-9356-11df3db4146b,9740382
e81a5f09-c2f1-476e-9bb8-9f2695b80e2f,12413195
a068e57f-99ce-4b5e-b6d3-97ecb5f14482,12645238
9d836546-e45a-4cf5-9145-8189568c6361,8072002
f99553a2-7f6c-4a0a-a2ef-14c5b7a7b17f,12554114
a068e57f-99ce-4b5e-b6d3-97ecb5f14482,4763024
bdcd4f6e-a093-4a37-8c5e-455267f70b5b,5530751
8a14828a-34cb-44f0-8473-9bfc15c55e5b,7645828
1fe7e860-9fee-484e-a724-7c3cf23d0c2c,1823826
333c254a-72ca-49a7-91c9-bfc691342d70,12374499
355cbfb2-2ec1-4c71-8594-81226e5eb21a,10257872
1eb6d1c9-f188-42a6-8681-3676ce84d03b,12453318
672ff529-0bfb-4b91-9a2c-27e99fd20ca9,12520616
f4c65773-5d82-4b48-95e8-0920221f0389,9438051
f74c363d-a32a-47b7-b897-29ce77912845,11885284
f7e2e6a6-48ae-4767-8e82-7363628453a6,5846597
fe211b8b-1190-476a-b321-51eb1b3c1774,1941443
d1761ea7-fb72-493f-9605-5767752b5624,1615677
527c86fa-57ab-4bdc-98f0-a74d9b1e6646,11527990
8a14828a-34cb-44f0-8473-9bfc15c55e5b,12929502
48f2ef12-bcac-4567-b294-ba7fb28205b3,8874436
faabac32-b17f-4627-9126-de83394bd28c,10986919
6cdb718e-cdfd-462f-b406-76da96b75219,12102178
3fb00e34-11ec-457e-a3c4-b772b88eec52,10987363
355cbfb2-2ec1-4c71-8594-81226e5eb21a,11411922
fcb113a6-0a1b-40a0-a33a-29ff03771c1f,3094387
e7f7028a-9104-48bc-99a0-e4b0c6aceb63,9337352
94225f92-1a93-40a6-bdf0-f6f9d730f259,2749190
2a010370-727a-40da-a20f-f60d7967d282,8375157
efb8538e-f085-465d-ac0d-93e73f1ef279,4626171
f2be0c0e-8896-4f56-9ed8-de3f7ad990ad,2396756
6159cee3-669a-4554-aa78-2940d4fa134b,5545591
621edc74-4361-4093-b1da-2b0475b2bf1a,12111371
adae1ad4-bcd9-4f69-8e06-f21939e89fff,4757478
557a0555-9aa4-453a-9454-c506a2f2aca3,10952062
8a14828a-34cb-44f0-8473-9bfc15c55e5b,2711170
8b5687bd-99cb-4870-8337-714ced13b8f5,12463208
2f737d0c-2ba6-47ce-bd54-7976e8c3ecfd,9137299
bdcd4f6e-a093-4a37-8c5e-455267f70b5b,11993582
e8087ef9-c278-4888-8350-39ed32f083ff,12532907
724d81c5-b0b9-462a-af91-7dd2edf2f5f0,11652277
31c7378c-e725-4b0c-b35c-dfe9561a6ff6,2403469
f74c363d-a32a-47b7-b897-29ce77912845,11456088
cbfb6818-d7b4-4158-9b65-ef5f4b890e29,10532846
5fd09dee-3e01-4fb3-a478-a700728a03fa,12351605
c7c1d56f-9bff-49fd-9a7d-a60c4bc669be,5459583
7b27cb34-b4a2-464a-8c4c-d91600fadf41,12495193
1d15a193-4790-421b-8c74-32e505dba598,1380671
a48dc812-c448-4838-9740-da822102ea6e,11029958
3e172c1d-439e-47cd-8996-a70952cd1fd6,2659473
9d0430a1-d1c1-4efe-9de3-bad4d627150c,12737279
f40b0676-bb05-4ec1-b07a-70dd7bfee1c3,12870971
a233bd9b-e64e-4a96-adbe-3ddccff90fa9,13104862
42127c9d-a605-41ee-8752-2b3eeaaf1ac7,2659473
846dd6f5-6375-4e58-b86b-fbb2baac2083,12957629
c662c4af-0863-4e56-a2c9-b7bda93396fd,5869460
e2644f1f-548f-431c-9f64-cc688b989890,4085607
7d66dc0a-a857-4eaa-82e2-6e36726e17e9,12898347
4e3c2d37-7674-41c2-8831-80e40afae136,12689357
16956557-18f4-4a73-b39e-6f0a1cff1dfe,12557338
5bd98e5b-4bd7-42b3-be47-024d371d9237,11242750
1a19869c-ce96-4489-bb14-13bae0706e25,1236388
54a4c7ba-7a7e-45ec-9f5d-4f24950015ec,12237784
f3e7cf8c-2810-4127-b4e5-5b2d6e5e8477,5056766
012b1780-be7f-4ef6-9b59-d61b9ca7fc20,2365692
d4f65988-86f8-4aa9-8f05-f1713eae5b35,12463631
8f290d77-b18d-4100-a4ed-edc089d7b01e,5590475
76487521-cd54-4384-affd-9453827e7670,12014165
af29659b-6f91-449e-9401-6795ec257ad9,3377146
084eff35-37ac-42f4-b7dc-2c1616a5991a,9685451
9f2a2286-869c-4831-9646-ec5306038cba,2566938
07cbada9-d0ec-463f-b743-3c43808a92b6,8620590
7a02fe33-a620-43ba-bf24-59c453b2b38e,1264967
c662c4af-0863-4e56-a2c9-b7bda93396fd,6666178
9486c4bf-512b-48ba-8652-b0bda3a4ee2a,2973977
76b6f391-dc00-4513-a07e-9d4bbda55d6e,13001397
69badc0e-1780-48b0-8cde-87a92e1774d9,9855247
1988b623-9727-4c3d-9b51-67e7d864d690,3213849
ef1953df-e8ab-4e38-b7b9-e53266709e11,6375343
cf12b678-272a-4353-9930-0a497e38614e,1418315
30e9c025-a76d-40a0-8faa-5a23bc9f7d90,12412295
35c6a48a-0d37-4081-b8ff-ea319839bb26,12746699
8dad01cb-9f32-4b97-a696-cbe738ab11a5,4425610
b831f58a-52fc-4342-b52b-4e6960c42ecc,11300796
989193fe-1ea2-4fdb-abcd-fb24dfeb3763,11117508
48f2ef12-bcac-4567-b294-ba7fb28205b3,12438803
b3cf4f41-7ed2-47c0-9eb0-c40e725f204e,1098181
30e9c025-a76d-40a0-8faa-5a23bc9f7d90,1677615
355cbfb2-2ec1-4c71-8594-81226e5eb21a,12325490
e2e9b6bf-2a36-44df-b756-36b2ca8f659d,4401315
c8a8dc88-98a2-46d5-b2b0-51d6445f2089,12741404
94a4ecb9-17f9-4b6b-90fb-764d0692b519,3617730
c4b9d0dd-0995-450a-86df-65dc6bc6ea9b,9597656
d02e6c86-1366-4f94-a344-4b60833c991e,13010405
6cdb718e-cdfd-462f-b406-76da96b75219,12595464
5fe5cb01-74a4-42e4-b668-bb10fbac5fd3,12193632
0242489f-a011-4e20-a2b4-a4c44ff9a6c4,12921962
0242489f-a011-4e20-a2b4-a4c44ff9a6c4,8090958
8ceb0a12-6d35-47b4-9dd8-34707d370476,13025712
ac87b4d6-1a73-44e2-8d69-16701d0dcad6,5837568
ae6dd89c-feab-437e-acd7-b40c9d93b576,11645839
50881e93-3b57-405c-a293-2b8873448f28,8273463
d59c9178-977e-4d22-a083-51525ceab479,4139928
0242489f-a011-4e20-a2b4-a4c44ff9a6c4,1939633
efb8538e-f085-465d-ac0d-93e73f1ef279,7764369
a7746e0e-e979-48f7-b0a1-82d71dbcf387,12681799
a233bd9b-e64e-4a96-adbe-3ddccff90fa9,6515310
e893e7af-190b-4452-9b0e-bcc1db60a2d2,12017621
0807bea4-929a-437d-aa9e-28cdb08fb471,7822997
c6cbae45-37f5-4314-83eb-b3fa1e97c0d0,2221527
3e3a3a4c-b8af-40d1-8840-1b712d1b46f9,9099647
c20c5e77-fa96-434b-9f18-3928514664b0,1812093
4b7c420b-a4af-41c9-83d1-43774b4e445b,11379881
a60c1481-aae7-4495-bb48-1d99c555cb0b,12638375
85821a7e-1284-4cf3-8696-afb153b3c666,3765459
8dc3f1ce-077e-40ed-83bf-bb5775dc7824,12288143
260b3b11-e014-4713-b70a-86fb364c04be,9979046
52b853ef-6797-44c4-a5ae-53903504d48a,4304635
b831f58a-52fc-4342-b52b-4e6960c42ecc,12414367
81240e52-d7d7-475c-b85d-99470c3e943f,8000731
c876a5fa-869e-4ba5-b3ee-7fe863680375,1615948
5dce6a28-10c1-4c8e-9e69-9fc6ef9cbdeb,9452902
30e9c025-a76d-40a0-8faa-5a23bc9f7d90,11584924
abce7fef-e244-4b2e-9f91-541598f34b78,5598656
a3b74954-6367-42e5-b9bc-d23ebf925801,12901676
198b7abc-4690-4d2b-8e67-f1d96e20e102,9532515
48f2ef12-bcac-4567-b294-ba7fb28205b3,1792105
f164fb67-90a7-48a5-b0b3-78468fbe74a5,2778832
36deff67-f7d5-4802-96e6-f42f89aaaff6,8011924
0f22be93-30db-4376-a7f5-f146b9019bc5,12902194
e55bf31f-85a0-4db6-8e0c-d2cd7d61e8e7,12404681
2458b9ef-f2ce-4316-bf6a-c2f4d5049813,11531577
0807bea4-929a-437d-aa9e-28cdb08fb471,12578622
62874a57-3912-40fe-b7bc-5ba30f7b614d,4426474
54a4c7ba-7a7e-45ec-9f5d-4f24950015ec,11850974
6ec8a0e9-abca-470e-8eb1-851ffabec489,2193260
b1372718-665e-4cb9-8365-d78edbe5da41,11983303
dff2629a-af82-4463-a9a7-aef4aa9bce85,12888165
c7087385-a688-43a2-9481-5eceec2088f3,12610656
355cbfb2-2ec1-4c71-8594-81226e5eb21a,7606403
7452684d-7323-48de-b8c4-808f568a2687,2020281
e4ced124-7420-4d78-8e3a-0e3db1ab608d,1958428
c075060d-3f6e-4b4d-b162-d3e55b581823,12758442
92d4e1e3-247c-475a-a624-cb1c19e24356,7665388
6cdb718e-cdfd-462f-b406-76da96b75219,11586657
b41a4af2-183e-4b17-8bf9-626403bb53cf,8542349
770631af-3548-4616-913c-f3f12221d917,12823538
dc22729e-17ad-4f09-bace-6f453f1db049,9763940
6cdb718e-cdfd-462f-b406-76da96b75219,12454922
46ffe199-dff6-4a70-9136-15a17b03ee38,12156102
b6016859-1688-481f-99ed-6a6550540b24,4888315
65f05d95-6a2a-4de3-8fba-f8d90297777d,11925781
76487521-cd54-4384-affd-9453827e7670,11024262
07b5112f-7231-403b-8417-a5a3924f3b33,8673366
18458182-c2bf-4a7f-9d82-6027c80a5f8d,12801917
bfa1b1e5-ca43-4953-9edd-bdb4bdead574,12402740
7c40af41-ac9c-4778-bef1-2d1733d3a30b,10329038
a97fdf60-1360-498b-b9d7-f9be4a3ffcad,3960727
b7f4186e-fa4b-4a9f-bbc0-3cb2ed92b353,11848383
43541431-9a73-40d5-8125-30e725ef13b4,4535523
48f2ef12-bcac-4567-b294-ba7fb28205b3,12492177
6e29f1c0-2e2a-4f62-ac49-36dcbc8ccdb3,1206470
179872ca-9728-4e61-b1f1-72549173c9cc,12503273
01dd1202-ab4a-487c-93cc-ac49db5154ef,3765205
33723df6-0e93-40b8-9fe5-61dd9457f88c,2537928
3b306936-a1b5-430a-ac7b-ae8577acf272,11265262
a5360e49-fb2f-4ff8-80c9-db126398441d,2199530
e608887c-24aa-4145-8b9d-4f4eceed1245,8347285
bbde5df9-2bc2-4885-9371-110b2bf4cfef,4869585
5e5cf64e-8ed0-4245-a75d-717ee216fd30,1149062
b52a0738-6bd6-4893-97dd-cd1530128c79,12476291
91dab349-1c68-4a49-9f58-aaa4b0540caf,3150066
13dee29b-acef-4dbe-ad42-b4232eb0a75d,8720816
c31e2873-d6b9-456a-9e53-19f4dd990668,10597761
e2322cc2-bc2c-4be9-93d3-bf094e326419,3614262
6699c360-c63c-402b-8a4e-de1706d5195f,9772904
81b9ce5c-5346-475d-8bfb-85964cb89144,4564900
263ff5d6-107a-422e-99a0-578290f78faa,12193632
1451e764-ff60-4fc3-8638-be85602f76ec,9959201
6d2418b8-7e20-4de8-9634-ae1b1f56920c,7716305
6d1b96e4-cf2f-40c8-b336-411157853ab6,9315229
bfd530c8-5cf3-4348-8edd-4405da7cbfcf,12550853
8a14828a-34cb-44f0-8473-9bfc15c55e5b,12210938
ccf37fd8-0f15-4bf3-8150-bce7b4d483b3,1999703
74e58f06-8280-4dd3-b8a0-baa0a0033a80,4570475
4166cb76-3183-4b1a-8b06-d6774a093bf3,7736723
bbde5df9-2bc2-4885-9371-110b2bf4cfef,12841774
67dd6065-40f1-42d0-bbae-57429280ec2b,12270652
47019ac3-a279-474d-86d3-fd7b4b96ddb0,6264384
48f2ef12-bcac-4567-b294-ba7fb28205b3,11477838
1eb6d1c9-f188-42a6-8681-3676ce84d03b,12843527
80c9fd46-eb6d-4fa2-abec-86152babc07c,5318856
f74c363d-a32a-47b7-b897-29ce77912845,10429813
49fc861f-c843-4389-9f0e-539290523dd1,11082473
1eb6d1c9-f188-42a6-8681-3676ce84d03b,11992899
71c311cd-6584-4cad-8d53-a86ab665ade7,7724830
1eb6d1c9-f188-42a6-8681-3676ce84d03b,6045145
67137c88-ccff-43f0-b987-3541416dba43,12151141
3cb8dbdf-2cf7-4ce1-af9e-5ec3102a8ef7,8649105
2454464b-b25e-4916-b8f7-9274115de4a2,4741316
19e995dd-9ae4-4595-ab67-28818065308a,5024049
1eb6d1c9-f188-42a6-8681-3676ce84d03b,12853106
04034798-8602-4b7f-9863-d461e8d502f5,2259907
6c84c191-bde0-446f-8eb1-e61a390bc6b5,11192900
d85f86d1-5292-4290-81ee-e773af63522a,2948176
c51cf807-a87e-4771-ae3e-cf69362b1f29,12168927
a27dcef9-885b-471f-a903-3089b1dc1a31,3872378
